,ID,Is_It_Dog?,Type_of_Object,Hour,Num_of_Retweet,Num_of_Favorite
542,677228873407442944,0,0,20.0,1840.0,3837.0
543,677269281705472000,1,3,23.0,790.0,2164.0
544,677301033169788928,1,0,1.0,471.0,1362.0
545,677314812125323265,1,0,2.0,611.0,1799.0
546,677328882937298944,0,0,3.0,1693.0,3938.0
547,677331501395156992,1,0,3.0,265.0,1189.0
548,677334615166730240,1,0,3.0,328.0,1477.0
549,677530072887205888,1,0,16.0,250.0,1161.0
550,677547928504967168,1,0,17.0,4076.0,7568.0
551,677557565589463040,0,3,18.0,1322.0,2665.0
552,677565715327688705,1,0,19.0,513.0,1409.0
553,677573743309385728,0,0,19.0,819.0,2322.0
554,677644091929329666,1,0,0.0,886.0,2040.0
555,677662372920729601,0,0,1.0,1101.0,2134.0
556,677673981332312066,1,0,2.0,1677.0,3603.0
557,677687604918272002,1,0,3.0,950.0,2681.0
558,677698403548192770,1,0,3.0,363.0,1332.0
559,677700003327029250,1,0,4.0,1622.0,3689.0
560,677716515794329600,0,0,5.0,1104.0,3323.0
561,677895101218201600,1,0,16.0,2384.0,5275.0
562,677918531514703872,1,0,18.0,463.0,1476.0
563,678021115718029313,1,0,1.0,7148.0,15018.0
564,678255464182861824,1,0,16.0,418.0,1726.0
565,678278586130948096,1,3,18.0,6857.0,12531.0
566,678334497360859136,1,0,22.0,304.0,1427.0
567,678341075375947776,1,3,22.0,612.0,1896.0
568,678380236862578688,0,0,1.0,1020.0,2655.0
569,678389028614488064,1,3,1.0,473.0,2044.0
570,678396796259975168,1,0,2.0,478.0,1731.0
571,678399652199309312,0,0,2.0,30742.0,61794.0
572,678410210315247616,1,0,3.0,2072.0,4640.0
573,678424312106393600,1,0,3.0,2880.0,5916.0
574,678446151570427904,1,0,5.0,1785.0,4358.0
575,678643457146150913,1,0,18.0,489.0,2250.0
576,678675843183484930,0,0,20.0,1680.0,3155.0
577,678740035362037760,0,0,0.0,1926.0,4099.0
578,678755239630127104,1,0,1.0,3741.0,7802.0
579,678764513869611008,1,0,2.0,544.0,1788.0
580,678767140346941444,0,0,2.0,1553.0,3864.0
581,678774928607469569,1,0,3.0,1043.0,3037.0
582,678798276842360832,1,0,4.0,1350.0,3804.0
583,678800283649069056,1,3,4.0,1018.0,2810.0
584,678969228704284672,1,0,16.0,528.0,1796.0
585,678991772295516161,1,0,17.0,1333.0,2537.0
586,679047485189439488,0,0,21.0,781.0,2460.0
587,679062614270468097,0,0,22.0,9299.0,18712.0
588,679111216690831360,1,0,1.0,2893.0,6514.0
589,679132435750195208,1,0,2.0,1314.0,3253.0
590,679148763231985668,1,0,3.0,1163.0,3028.0
591,679158373988876288,1,0,4.0,9193.0,23568.0
592,679462823135686656,1,0,0.0,21324.0,34856.0
593,679475951516934144,1,0,1.0,728.0,2304.0
594,679503373272485890,0,3,3.0,1673.0,3484.0
595,679511351870550016,1,0,3.0,1461.0,3711.0
596,679527802031484928,0,3,5.0,823.0,2892.0
597,679530280114372609,1,0,5.0,2347.0,5208.0
598,679722016581222400,1,0,17.0,539.0,1817.0
599,679729593985699840,0,0,18.0,937.0,2367.0
600,679736210798047232,1,0,18.0,918.0,2311.0
601,679777920601223168,1,3,21.0,1281.0,3390.0
602,679828447187857408,1,3,0.0,15839.0,39726.0
603,679844490799091713,1,0,2.0,887.0,2593.0
604,679854723806179328,0,0,2.0,1402.0,3143.0
605,679862121895714818,1,0,3.0,706.0,2678.0
606,679877062409191424,0,0,4.0,726.0,2155.0
607,680055455951884288,1,0,16.0,8067.0,18278.0
608,680070545539371008,0,0,17.0,994.0,2818.0
609,680085611152338944,0,0,18.0,10034.0,13959.0
610,680100725817409536,1,3,19.0,1554.0,3891.0
611,680115823365742593,1,0,20.0,1028.0,2972.0
612,680130881361686529,1,0,21.0,1078.0,2519.0
613,680145970311643136,1,3,22.0,1972.0,3955.0
614,680161097740095489,1,0,23.0,828.0,2538.0
615,680176173301628928,0,3,0.0,1760.0,4263.0
616,680191257256136705,1,3,1.0,577.0,2356.0
617,680206703334408192,0,0,2.0,1323.0,3115.0
618,680221482581123072,0,0,3.0,329.0,1598.0
619,680440374763077632,0,0,17.0,564.0,1583.0
620,680473011644985345,1,3,19.0,844.0,2778.0
621,680494726643068929,1,0,21.0,542.0,1879.0
622,680497766108381184,1,0,21.0,2162.0,4639.0
623,680583894916304897,0,0,3.0,1514.0,3939.0
624,680609293079592961,1,0,4.0,816.0,2906.0
625,680798457301471234,0,0,17.0,1182.0,3134.0
626,680801747103793152,1,0,17.0,925.0,2600.0
627,680836378243002368,1,3,19.0,1513.0,3766.0
628,680889648562991104,1,0,23.0,418.0,1945.0
629,680913438424612864,1,0,0.0,705.0,2609.0
630,680934982542561280,1,0,2.0,497.0,2285.0
631,680940246314430465,1,0,2.0,1225.0,3544.0
632,680959110691590145,0,0,3.0,2243.0,4986.0
633,680970795137544192,1,0,4.0,749.0,2665.0
634,681193455364796417,1,0,19.0,1691.0,4077.0
635,681231109724700672,1,3,21.0,540.0,2629.0
636,681242418453299201,0,0,22.0,624.0,1645.0
637,681261549936340994,1,0,23.0,308.0,1597.0
638,681281657291280384,1,0,1.0,1258.0,3520.0
639,681297372102656000,1,0,2.0,1091.0,3490.0
640,681302363064414209,0,0,2.0,2072.0,4347.0
641,681320187870711809,1,0,3.0,863.0,2918.0
642,681339448655802368,0,0,5.0,4598.0,10202.0
643,681523177663676416,1,0,17.0,6620.0,15749.0
644,681579835668455424,1,0,20.0,1489.0,3893.0
645,681610798867845120,1,0,23.0,533.0,2100.0
646,681654059175129088,1,3,1.0,1045.0,2903.0
647,681679526984871937,0,3,3.0,499.0,1923.0
648,681694085539872773,1,3,4.0,4581.0,14010.0
649,681891461017812993,1,3,17.0,951.0,2706.0
650,681981167097122816,1,0,23.0,1161.0,3043.0
651,682003177596559360,0,0,1.0,1722.0,3464.0
652,682032003584274432,1,0,2.0,2294.0,7223.0
653,682047327939461121,0,0,3.0,1088.0,3525.0
654,682059653698686977,0,0,4.0,1915.0,5442.0
655,682242692827447297,0,0,16.0,1341.0,3566.0
656,682259524040966145,1,0,17.0,1375.0,4578.0
657,682303737705140231,0,0,20.0,1135.0,3389.0
658,682389078323662849,1,0,2.0,518.0,1828.0
659,682393905736888321,1,0,2.0,773.0,2441.0
660,682406705142087680,0,3,3.0,2019.0,8319.0
661,682429480204398592,1,0,5.0,1320.0,3769.0
662,682638830361513985,1,0,19.0,675.0,2266.0
663,682662431982772225,1,0,20.0,1207.0,3326.0
664,682697186228989953,0,0,22.0,397.0,1440.0
665,682750546109968385,1,0,2.0,494.0,1674.0
666,682788441537560576,0,3,5.0,1258.0,2706.0
667,682962037429899265,0,0,16.0,15043.0,26239.0
668,683030066213818368,1,0,21.0,832.0,2370.0
669,683078886620553216,0,3,0.0,634.0,2176.0
670,683098815881154561,1,0,1.0,736.0,2361.0
671,683111407806746624,1,3,2.0,1034.0,3736.0
672,683142553609318400,1,3,4.0,1173.0,3162.0
673,683357973142474752,1,0,18.0,1059.0,3238.0
674,683391852557561860,1,0,20.0,2702.0,8356.0
675,683449695444799489,1,0,0.0,1837.0,4290.0
676,683462770029932544,1,3,1.0,761.0,2676.0
677,683481228088049664,1,3,2.0,1118.0,2878.0
678,683498322573824003,1,0,4.0,1095.0,3469.0
679,683742671509258241,1,0,20.0,3781.0,7162.0
680,683773439333797890,1,0,22.0,1533.0,3684.0
681,683828599284170753,1,3,1.0,1195.0,3053.0
682,683834909291606017,1,3,2.0,1265.0,2880.0
683,683849932751646720,0,0,3.0,1116.0,2896.0
684,683852578183077888,1,0,3.0,397.0,2111.0
685,683857920510050305,1,0,3.0,1262.0,4163.0
686,684097758874210310,1,0,19.0,1621.0,4515.0
687,684122891630342144,0,0,21.0,539.0,2176.0
688,684177701129875456,1,0,1.0,764.0,2215.0
689,684188786104872960,1,0,1.0,1343.0,3831.0
690,684195085588783105,1,0,2.0,595.0,2108.0
691,684200372118904832,0,0,2.0,1177.0,2394.0
692,684222868335505415,1,0,4.0,1563.0,4225.0
693,684225744407494656,1,0,4.0,239.0,1369.0
694,684241637099323392,1,0,5.0,3727.0,8999.0
695,684460069371654144,1,0,19.0,628.0,2169.0
696,684481074559381504,1,0,21.0,1320.0,4249.0
697,684538444857667585,1,0,0.0,1085.0,2915.0
698,684567543613382656,0,0,2.0,1418.0,3312.0
699,684594889858887680,1,0,4.0,4016.0,9843.0
700,684800227459624960,1,0,18.0,1124.0,2979.0
701,684880619965411328,0,3,23.0,936.0,2305.0
702,684902183876321280,1,0,0.0,605.0,2053.0
703,684914660081053696,0,0,1.0,1662.0,3848.0
704,684926975086034944,1,0,2.0,552.0,3849.0
705,684940049151070208,1,0,3.0,1191.0,3523.0
706,684959798585110529,0,0,4.0,3487.0,7004.0
707,685169283572338688,1,3,18.0,1620.0,4489.0
708,685198997565345792,0,0,20.0,764.0,2566.0
709,685268753634967552,1,3,1.0,1371.0,3419.0
710,685307451701334016,1,2,3.0,496.0,2262.0
711,685315239903100929,1,0,4.0,1234.0,3676.0
712,685321586178670592,1,0,4.0,735.0,2910.0
713,685325112850124800,1,0,5.0,4535.0,10471.0
714,685532292383666176,0,0,18.0,1298.0,3336.0
715,685547936038666240,0,3,19.0,17465.0,35052.0
716,685641971164143616,1,3,1.0,885.0,3218.0
717,685663452032069632,1,0,3.0,1656.0,3557.0
718,685667379192414208,0,3,3.0,666.0,2579.0
719,685906723014619143,1,0,19.0,3303.0,8277.0
720,685943807276412928,1,3,21.0,696.0,1801.0
721,685973236358713344,1,0,23.0,611.0,2326.0
722,686003207160610816,0,0,1.0,735.0,2009.0
723,686007916130873345,1,3,2.0,472.0,2704.0
724,686034024800862208,1,0,3.0,1324.0,3424.0
725,686050296934563840,1,0,5.0,836.0,2420.0
726,686358356425093120,1,0,1.0,776.0,2398.0
727,686377065986265092,1,3,2.0,637.0,2433.0
728,686386521809772549,1,0,3.0,996.0,3553.0
729,686606069955735556,1,0,17.0,607.0,2071.0
730,686618349602762752,1,3,18.0,1544.0,4042.0
731,686683045143953408,1,3,22.0,912.0,3072.0
732,686730991906516992,1,0,2.0,1350.0,4543.0
733,686749460672679938,0,0,3.0,1666.0,3812.0
734,686947101016735744,0,0,16.0,3582.0,9433.0
735,687096057537363968,1,3,2.0,695.0,2449.0
736,687102708889812993,0,0,2.0,1124.0,2571.0
737,687109925361856513,1,0,3.0,2803.0,6370.0
738,687124485711986689,0,0,4.0,577.0,2371.0
739,687127927494963200,1,0,4.0,2591.0,6004.0
740,687312378585812992,0,3,16.0,2146.0,4777.0
741,687317306314240000,1,0,16.0,10411.0,22073.0
742,687460506001633280,1,0,2.0,614.0,2243.0
743,687476254459715584,0,3,3.0,619.0,2187.0
744,687480748861947905,1,0,3.0,281.0,1760.0
745,687494652870668288,1,0,4.0,654.0,2104.0
746,687664829264453632,1,0,15.0,576.0,2121.0
747,687704180304273409,1,3,18.0,950.0,2660.0
748,687807801670897665,1,0,1.0,801.0,2625.0
749,687818504314159109,1,3,2.0,1080.0,2758.0
750,687826841265172480,1,0,2.0,1292.0,2989.0
751,688064179421470721,1,0,18.0,408.0,1878.0
752,688116655151435777,1,0,21.0,888.0,3093.0
753,688179443353796608,0,3,2.0,669.0,2328.0
754,688211956440801280,0,0,4.0,937.0,2426.0
755,688385280030670848,1,0,15.0,5035.0,10180.0
756,688519176466644993,1,3,0.0,825.0,2520.0
757,688547210804498433,1,0,2.0,789.0,2862.0
758,688789766343622656,1,0,18.0,759.0,2434.0
759,688804835492233216,1,0,19.0,227.0,1043.0
760,688828561667567616,1,0,21.0,420.0,1508.0
761,688894073864884227,0,3,1.0,792.0,2462.0
762,688898160958271489,1,0,1.0,890.0,2307.0
763,688908934925697024,0,0,2.0,874.0,2310.0
764,688916208532455424,1,3,2.0,983.0,3003.0
765,689143371370250240,1,3,17.0,579.0,2232.0
766,689154315265683456,1,0,18.0,1128.0,3348.0
767,689275259254616065,1,0,2.0,285.0,1273.0
768,689280876073582592,1,0,2.0,819.0,2197.0
769,689283819090870273,1,0,3.0,1250.0,3624.0
770,689289219123089408,0,0,3.0,1056.0,2476.0
771,689517482558820352,1,0,18.0,1609.0,3735.0
772,689557536375177216,1,0,21.0,519.0,2257.0
773,689599056876867584,0,0,0.0,6265.0,12795.0
774,689623661272240129,1,3,1.0,748.0,2467.0
775,689659372465688576,0,0,4.0,4412.0,11394.0
776,689661964914655233,1,0,4.0,1052.0,3501.0
777,689835978131935233,1,0,15.0,850.0,2369.0
778,689877686181715968,1,0,18.0,1344.0,3323.0
779,689905486972461056,1,3,20.0,787.0,2651.0
780,689977555533848577,0,0,1.0,502.0,1490.0
781,689999384604450816,1,0,2.0,424.0,1561.0
782,690005060500217858,1,0,2.0,1907.0,4004.0
783,690015576308211712,1,3,3.0,836.0,2740.0
784,690021994562220032,0,0,4.0,1180.0,3056.0
785,690248561355657216,0,0,19.0,477.0,1845.0
786,690360449368465409,1,0,2.0,1006.0,2925.0
787,690374419777196032,1,0,3.0,972.0,3560.0
788,690400367696297985,1,0,5.0,509.0,2041.0
789,690597161306841088,1,0,18.0,681.0,2163.0
790,690649993829576704,0,0,21.0,325.0,1435.0
791,690690673629138944,0,0,0.0,898.0,2547.0
792,690728923253055490,1,0,2.0,597.0,2384.0
793,690735892932222976,1,0,3.0,1442.0,4134.0
794,690932576555528194,0,0,16.0,1143.0,3602.0
795,690938899477221376,0,0,16.0,2245.0,4536.0
796,690959652130045952,1,0,18.0,1421.0,3902.0
797,691090071332753408,0,0,2.0,385.0,1867.0
798,691096613310316544,1,0,3.0,1019.0,3253.0
799,691321916024623104,1,0,18.0,747.0,2828.0
800,691416866452082688,1,0,0.0,8689.0,21253.0
801,691444869282295808,1,0,2.0,955.0,2890.0
802,691459709405118465,1,0,3.0,1294.0,4449.0
803,691483041324204033,1,0,4.0,656.0,2608.0
804,691675652215414786,1,0,17.0,577.0,2116.0
805,691756958957883396,1,0,22.0,1161.0,3179.0
806,691820333922455552,0,0,3.0,1860.0,4329.0
807,692017291282812928,1,0,16.0,1081.0,3153.0
808,692142790915014657,1,0,0.0,438.0,1798.0
809,692158366030913536,1,0,1.0,896.0,2369.0
810,692187005137076224,1,0,3.0,929.0,2768.0
811,692417313023332352,0,3,18.0,3917.0,10275.0
812,692530551048294401,1,0,2.0,474.0,2021.0
813,692535307825213440,1,0,2.0,1529.0,3504.0
814,692568918515392513,1,0,4.0,1737.0,4739.0
815,692752401762250755,1,3,16.0,4124.0,7496.0
816,692828166163931137,1,3,21.0,998.0,3148.0
817,692894228850999298,1,0,2.0,910.0,2511.0
818,692901601640583168,1,0,2.0,682.0,1971.0
819,692905862751522816,1,3,3.0,998.0,2683.0
820,692919143163629568,1,0,3.0,838.0,2926.0
821,693095443459342336,0,3,15.0,523.0,2056.0
822,693109034023534592,1,0,16.0,695.0,1889.0
823,693155686491000832,1,0,19.0,3622.0,8668.0
824,693231807727280129,1,0,0.0,841.0,3133.0
825,693262851218264065,1,3,2.0,568.0,2459.0
826,693280720173801472,1,0,3.0,1403.0,3669.0
827,693486665285931008,0,0,17.0,698.0,1941.0
828,693590843962331137,0,3,0.0,2233.0,5565.0
829,693622659251335168,1,0,2.0,422.0,1691.0
830,693629975228977152,1,3,3.0,894.0,2685.0
831,693642232151285760,1,0,3.0,472.0,2790.0
832,693647888581312512,0,0,4.0,673.0,2961.0
833,693942351086120961,1,0,23.0,413.0,1896.0
834,694001791655137281,1,0,3.0,1176.0,3705.0
835,694183373896572928,0,0,15.0,1040.0,3236.0
836,694206574471057408,1,0,17.0,2297.0,4582.0
837,694329668942569472,1,3,1.0,569.0,2203.0
838,694352839993344000,1,0,2.0,700.0,2244.0
839,694356675654983680,0,3,3.0,328.0,1653.0
840,694669722378485760,0,0,23.0,13517.0,26068.0
841,694905863685980160,0,0,15.0,1053.0,3046.0
842,695051054296211456,1,0,1.0,885.0,2918.0
843,695064344191721472,0,0,2.0,685.0,1771.0
844,695074328191332352,1,3,2.0,1239.0,3116.0
845,695095422348574720,1,3,4.0,684.0,2888.0
846,695314793360662529,1,0,18.0,1675.0,4004.0
847,695409464418041856,1,0,0.0,4017.0,9460.0
848,695446424020918272,1,0,3.0,2026.0,4787.0
849,695629776980148225,1,0,15.0,2377.0,5020.0
850,695767669421768709,1,0,0.0,854.0,2060.0
851,695794761660297217,1,0,2.0,880.0,3490.0
852,695816827381944320,1,0,3.0,1320.0,3287.0
853,696405997980676096,1,0,18.0,1284.0,3531.0
854,696488710901260288,1,0,0.0,1166.0,2788.0
855,696713835009417216,0,3,15.0,757.0,2613.0
856,696754882863349760,0,0,17.0,396.0,1615.0
857,696877980375769088,0,3,2.0,802.0,2689.0
858,696886256886657024,1,0,2.0,2016.0,5317.0
859,696894894812565505,1,0,3.0,758.0,2594.0
860,696900204696625153,1,0,3.0,1156.0,3492.0
861,697242256848379904,0,0,2.0,751.0,2753.0
862,697255105972801536,1,0,3.0,1315.0,3316.0
863,697259378236399616,1,0,3.0,1136.0,3611.0
864,697270446429966336,1,0,4.0,2087.0,5131.0
865,697463031882764288,1,0,16.0,1552.0,3748.0
866,697482927769255936,0,0,18.0,765.0,2662.0
867,697575480820686848,0,0,0.0,572.0,2250.0
868,697596423848730625,1,3,1.0,1425.0,3306.0
869,697616773278015490,1,3,3.0,1144.0,3467.0
870,697881462549430272,0,0,20.0,1337.0,3313.0
871,697943111201378304,1,0,0.0,776.0,2638.0
872,697990423684476929,1,0,3.0,1451.0,3592.0
873,697995514407682048,1,0,4.0,372.0,1665.0
874,698178924120031232,1,0,16.0,830.0,3084.0
875,698195409219559425,1,0,17.0,6750.0,18408.0
876,698262614669991936,1,0,21.0,2268.0,5214.0
877,698342080612007937,1,0,3.0,1074.0,2485.0
878,698355670425473025,1,0,3.0,516.0,2046.0
879,698549713696649216,1,0,16.0,704.0,2536.0
880,698635131305795584,1,0,22.0,388.0,1400.0
881,698703483621523456,1,0,3.0,425.0,1608.0
882,698710712454139905,1,0,3.0,774.0,2710.0
883,698907974262222848,1,0,16.0,699.0,2787.0
884,698953797952008193,1,0,19.0,1020.0,2975.0
885,698989035503689728,1,0,21.0,1113.0,3701.0
886,699036661657767936,1,3,1.0,1345.0,2863.0
887,699072405256409088,1,0,3.0,1325.0,3296.0
888,699079609774645248,1,0,3.0,745.0,2677.0
889,699088579889332224,0,0,4.0,715.0,2451.0
890,699323444782047232,1,0,20.0,983.0,3466.0
891,699370870310113280,1,0,23.0,497.0,2053.0
892,699413908797464576,1,0,2.0,688.0,2258.0
893,699423671849451520,1,0,2.0,383.0,1505.0
894,699434518667751424,1,3,3.0,577.0,2384.0
895,699446877801091073,1,0,4.0,2938.0,6515.0
896,699691744225525762,0,0,20.0,5174.0,11252.0
897,699775878809702401,1,0,2.0,690.0,2150.0
898,699779630832685056,1,0,2.0,1397.0,3039.0
899,699788877217865730,1,0,2.0,557.0,2458.0
900,699801817392291840,1,3,3.0,1088.0,3345.0
901,700002074055016451,1,0,17.0,1529.0,3627.0
902,700029284593901568,1,0,18.0,661.0,2262.0
903,700062718104104960,0,0,21.0,778.0,2890.0
904,700143752053182464,1,3,2.0,3129.0,8282.0
905,700151421916807169,0,3,2.0,754.0,2450.0
906,700167517596164096,1,0,3.0,836.0,2903.0
907,700462010979500032,0,0,23.0,2031.0,4537.0
908,700505138482569216,0,0,2.0,646.0,2487.0
909,700518061187723268,1,0,3.0,915.0,2887.0
910,700747788515020802,1,0,18.0,10673.0,25130.0
911,700796979434098688,0,0,21.0,1085.0,2669.0
912,700847567345688576,1,0,1.0,558.0,2637.0
913,700864154249383937,1,3,2.0,685.0,2828.0
914,700890391244103680,0,0,3.0,653.0,2437.0
915,701214700881756160,1,0,1.0,5812.0,13475.0
916,701545186879471618,1,3,23.0,680.0,2902.0
917,701570477911896070,1,0,0.0,1055.0,3080.0
918,701601587219795968,1,0,2.0,523.0,2299.0
919,701889187134500865,1,0,21.0,1558.0,3905.0
920,701952816642965504,1,0,2.0,1149.0,4167.0
921,701981390485725185,1,0,4.0,1106.0,3755.0
922,702217446468493312,1,0,19.0,1526.0,5268.0
923,702276748847800320,1,0,23.0,860.0,2706.0
924,702321140488925184,1,0,2.0,1156.0,3604.0
925,702539513671897089,1,0,17.0,1091.0,3134.0
926,702598099714314240,1,3,20.0,3712.0,11332.0
927,702671118226825216,1,0,1.0,634.0,2398.0
928,702684942141153280,1,0,2.0,1215.0,3516.0
929,702932127499816960,0,0,19.0,811.0,2825.0
930,703041949650034688,0,0,2.0,14198.0,28996.0
931,703079050210877440,1,0,4.0,3494.0,8064.0
932,703268521220972544,0,3,17.0,618.0,2152.0
933,703356393781329922,1,0,23.0,429.0,2085.0
934,703382836347330562,1,0,0.0,1285.0,3837.0
935,703407252292673536,0,3,2.0,786.0,2685.0
936,703425003149250560,1,0,3.0,1559.0,4162.0
937,703611486317502464,1,3,16.0,1709.0,4229.0
938,703631701117943808,0,0,17.0,772.0,2853.0
939,703769065844768768,1,0,2.0,1276.0,3621.0
940,703774238772166656,1,0,2.0,526.0,2020.0
941,704054845121142784,1,0,21.0,1028.0,3201.0
942,704113298707505153,0,0,1.0,629.0,2031.0
943,704347321748819968,0,3,16.0,393.0,1729.0
944,704364645503647744,1,0,17.0,3999.0,8804.0
945,704480331685040129,1,0,1.0,1197.0,3723.0
946,704499785726889984,1,0,2.0,1124.0,3212.0
947,704761120771465216,0,3,20.0,3257.0,7283.0
948,704819833553219584,0,0,0.0,1136.0,2906.0
949,704847917308362754,1,0,1.0,1727.0,5594.0
950,704859558691414016,1,3,2.0,612.0,2462.0
951,704871453724954624,1,0,3.0,1245.0,4585.0
952,705066031337840642,1,0,16.0,683.0,2378.0
953,705102439679201280,1,0,18.0,585.0,2342.0
954,705223444686888960,0,0,2.0,900.0,2829.0
955,705239209544720384,1,0,3.0,854.0,3290.0
956,705428427625635840,1,3,16.0,1931.0,4188.0
957,705442520700944385,1,0,17.0,1859.0,4877.0
958,705475953783398401,1,0,19.0,1045.0,3231.0
959,705591895322394625,1,0,3.0,1308.0,3475.0
960,705786532653883392,0,3,16.0,596.0,2132.0
961,705898680587526145,1,0,23.0,643.0,2597.0
962,705970349788291072,1,0,4.0,1008.0,3440.0
963,705975130514706432,1,3,4.0,842.0,3397.0
964,706166467411222528,1,0,17.0,1819.0,5636.0
965,706265994973601792,1,0,23.0,1030.0,2979.0
966,706291001778950144,1,0,1.0,522.0,1861.0
967,706310011488698368,1,3,2.0,9034.0,23443.0
968,706346369204748288,1,0,5.0,1035.0,3768.0
969,706516534877929472,1,0,16.0,1150.0,3404.0
970,706538006853918722,1,0,17.0,1580.0,3778.0
971,706593038911545345,0,0,21.0,718.0,2363.0
972,706644897839910912,0,0,0.0,1224.0,2814.0
973,706681918348251136,1,0,3.0,1103.0,3627.0
974,706901761596989440,0,0,17.0,680.0,2264.0
